       77,        0.807, 0.325,  0.000,   0,   0, 0
       78,        0.814, 0.334,  0.000,   0,   0, 0
       79,        0.821, 0.287,  0.000,   0,   0, 0
       80,        0.827, 0.277,  0.000,   0,   0, 0
       81,        0.855, 0.291,  0.000,   0,   0, 0
       82,        0.861, 0.276,  0.000,   0,   0, 0
       83,        0.867, 0.311,  0.000,   0,   0, 0
       84,        0.873, 0.277,  0.000,   0,   0, 0
       85,        0.879, 0.251,  0.000,   0,   0, 0
       86,        0.884, 0.278,  0.000,   0,   0, 0
       87,        0.890, 0.313,  0.000,   0,   0, 0
       88,        0.898, 0.279,  0.000,   0,   0, 0
       89,        0.909, 0.286,  0.000,   0,   0, 0
       90,        0.917, 0.264,  0.000,   0,   0, 0
       91,        0.948, 0.256,  0.000,   0,   0, 0
       92,        0.956, 0.278,  0.000,   0,   0, 0
       93,        0.963, 0.278,  0.000,   0,   0, 0
       94,        0.974, 0.283,  0.000,   0,   0, 0
       95,        0.981, 0.285,  0.000,   0,   0, 0
       96,        0.988, 0.271,  0.000,   0,   0, 0
       97,        0.993, 0.299,  0.000,   0,   0, 0
       98,        0.999, 0.312,  0.000,   0,   0, 0
       99,        1.007, 0.311,  0.000,   0,   0, 0
      100,        1.017, 0.319,  0.000,   0,   0, 0
      101,        1.057, 0.299,  0.000,   0,   0, 0
      102,        1.066, 0.297,  0.000,   0,   0, 0
      103,        1.074, 0.286,  0.000,   0,   0, 0
      104,        1.082, 0.310,  0.000,   0,   0, 0
      105,        1.093, 0.325,  0.000,   0,   0, 0
      106,        1.100, 0.333,  0.000,   0,   0, 0
      107,        1.107, 0.307,  0.000,   0,   0, 0
      108,        1.112, 0.319,  0.000,   0,   0, 0
      109,        1.120, 0.284,  0.000,   0,   0, 0
      110,        1.126, 0.285,  0.000,   0,   0, 0
      111,        1.156, 0.300,  0.000,   0,   0, 0
      112,        1.164, 0.284,  0.000,   0,   0, 0
      113,        1.173, 0.286,  0.000,   0,   0, 0
      114,        1.179, 0.294,  0.000,   0,   0, 0
      115,        1.185, 0.302,  0.000,   0,   0, 0
      116,        1.191, 0.298,  0.000,   0,   0, 0
      117,        1.198, 0.285,  0.000,   0,   0, 0
      118,        1.205, 0.326,  0.000,   0,   0, 0
      119,        1.212, 0.326,  0.000,   0,   0, 0
      120,        1.220, 0.319,  1.315,   0,   0, 0
      121,        1.249, 0.298,  0.204,   0,   0, 0
      122,        1.255, 0.326,  1.598,   0,   0, 0
      123,        1.261, 0.326,  1.566,   0,   0, 0
      124,        1.266, 0.271, -1.148,   0,   0, 0
      125,        1.273, 0.272, -1.069,   0,   0, 0
      126,        1.281, 0.281, -0.635,   0,   0, 0
      127,        1.288, 0.285, -0.406,   0,   0, 0
      128,        1.294, 0.287, -0.350,   0,   0, 0
      129,        1.301, 0.299,  0.245,   0,   0, 0
      130,        1.306, 0.259, -1.695,   0,   0, 0
      131,        1.335, 0.267, -1.267,   0,   0, 0
      132,        1.340, 0.259, -1.648,   0,   0, 0
      133,        1.346, 0.282, -0.549,   0,   0, 0
      134,        1.353, 0.272, -1.011,   0,   0, 0
      135,        1.360, 0.259, -1.614,   0,   0, 0
      136,        1.366, 0.259, -1.604,   0,   0, 0
      137,        1.372, 0.272, -0.984,   0,   0, 0
      138,        1.378, 0.279, -0.663,   0,   0, 0
      139,        1.385, 0.277, -0.739,   0,   0, 0
      140,        1.391, 0.259, -1.600,   0,   0, 0
      141,        1.420, 0.272, -1.012,   0,   0, 0
      142,        1.427, 0.307,  0.651,   0,   0, 0
      143,        1.434, 0.334,  1.940,   0,   0, 0
      144,        1.442, 0.327,  1.535,   0,   0, 0
      145,        1.448, 0.298,  0.159,   0,   0, 0
      146,        1.455, 0.312,  0.840,   0,   0, 0
      147,        1.460, 0.285, -0.435,   0,   0, 0
      148,        1.467, 0.286, -0.414,   0,   0, 0
      149,        1.473, 0.296,  0.075,   0,   0, 0
      150,        1.479, 0.310,  0.707,   0,   0, 0
      151,        1.508, 0.336,  1.922,   0,   0, 0
      152,        1.513, 0.324,  1.307,   0,   0, 0
      153,        1.520, 0.324,  1.315,   0,   0, 0
      154,        1.525, 0.326,  1.350,   0,   0, 0
      155,        1.531, 0.324,  1.247,   0,   0, 0
      156,        1.537, 0.325,  1.280,   0,   0, 0
      157,        1.544, 0.336,  1.767,   0,   0, 0
      158,        1.555, 0.286, -0.592,   0,   0, 0
      159,        1.561, 0.325,  1.228,   0,   0, 0
      160,        1.567, 0.335,  1.699,   0,   0, 0
      161,        1.595, 0.334,  1.607,   0,   0, 0
      162,        1.602, 0.335,  1.633,   0,   0, 0
      163,        1.608, 0.325,  1.133,   0,   0, 0
      164,        1.613, 0.335,  1.582,   0,   0, 0
      165,        1.619, 0.312,  0.506,   0,   0, 0
      166,        1.625, 0.298, -0.148,   0,   0, 0
      167,        1.631, 0.312,  0.504,   0,   0, 0
      168,        1.638, 0.272, -1.314,   0,   0, 0
      169,        1.643, 0.284, -0.741,   0,   0, 0
      170,        1.649, 0.321,  0.909,   0,   0, 0
      171,        1.678, 0.299, -0.065,   0,   0, 0
      172,        1.684, 0.277, -1.029,   0,   0, 0
      173,        1.690, 0.311,  0.482,   0,   0, 0
      174,        1.696, 0.272, -1.239,   0,   0, 0
      175,        1.702, 0.300,  0.041,   0,   0, 0
      176,        1.709, 0.326,  1.193,   0,   0, 0
      177,        1.714, 0.312,  0.553,   0,   0, 0
      178,        1.720, 0.322,  1.001,   0,   0, 0
      179,        1.726, 0.322,  0.987,   0,   0, 0
      180,        1.732, 0.312,  0.521,   0,   0, 0
      181,        1.761, 0.312,  0.514,   0,   0, 0
      182,        1.768, 0.313,  0.566,   0,   0, 0
      183,        1.773, 0.321,  0.935,   0,   0, 0
      184,        1.779, 0.322,  0.988,   0,   0, 0
      185,        1.785, 0.327,  1.166,   0,   0, 0
      186,        1.791, 0.312,  0.490,   0,   0, 0
      187,        1.797, 0.334,  1.482,   0,   0, 0
      188,        1.803, 0.312,  0.473,   0,   0, 0
      189,        1.811, 0.323,  0.958,   0,   0, 0
      190,        1.819, 0.326,  1.052,   0,   0, 0
      191,        1.846, 0.312,  0.443,   0,   0, 0
      192,        1.853, 0.321,  0.843,   0,   0, 0
      193,        1.859, 0.312,  0.450,   0,   0, 0
      194,        1.865, 0.322,  0.901,   0,   0, 0
      195,        1.872, 0.327,  1.123,   0,   0, 0
      196,        1.878, 0.338,  1.588,   0,   0, 0
      197,        1.883, 0.331,  1.270,   0,   0, 0
      198,        1.890, 0.327,  1.116,   0,   0, 0
      199,        1.895, 0.326,  1.053,   0,   0, 0
      200,        1.902, 0.321,  0.822,   0,   0, 0
      201,        1.930, 0.285, -0.740,   0,   0, 0
      202,        1.938, 0.284, -0.784,   0,   0, 0
      203,        1.946, 0.286, -0.711,   0,   0, 0
      204,        1.953, 0.308,  0.251,   0,   0, 0
      205,        1.960, 0.280, -0.963,   0,   0, 0
      206,        1.966, 0.335,  1.464,   0,   0, 0
      207,        1.973, 0.316,  0.570,   0,   0, 0
      208,        1.978, 0.288, -0.647,   0,   0, 0
      209,        1.985, 0.299, -0.181,   0,   0, 0
      210,        1.991, 0.270, -1.492,   0,   0, 0
      211,        2.019, 0.293, -0.439,   0,   0, 0
      212,        2.025, 0.271, -1.493,   0,   0, 0
      213,        2.031, 0.285, -0.826,   0,   0, 0
      214,        2.038, 0.271, -1.492,   0,   0, 0
      215,        2.044, 0.299, -0.182,   0,   0, 0
      216,        2.050, 0.297, -0.274,   0,   0, 0
      217,        2.058, 0.286, -0.807,   0,   0, 0
      218,        2.065, 0.273, -1.400,   0,   0, 0
      219,        2.071, 0.287, -0.753,   0,   0, 0
      220,        2.078, 0.279, -1.102,   0,   0, 0
      221,        2.106, 0.279, -1.084,   0,   0, 0
      222,        2.113, 0.279, -1.071,   0,   0, 0
      223,        2.119, 0.307,  0.227,   0,   0, 0
      224,        2.125, 0.301, -0.092,   0,   0, 0
      225,        2.131, 0.300, -0.111,   0,   0, 0
      226,        2.137, 0.288, -0.666,   0,   0, 0
      227,        2.143, 0.288, -0.653,   0,   0, 0
      228,        2.149, 0.288, -0.644,   0,   0, 0
      229,        2.155, 0.309,  0.347,   0,   0, 0
      230,        2.161, 0.296, -0.259,   0,   0, 0
      231,        2.189, 0.278, -1.075,   0,   0, 0
      232,        2.196, 0.285, -0.766,   0,   0, 0
      233,        2.204, 0.267, -1.553,   0,   0, 0
      234,        2.211, 0.304,  0.124,   0,   0, 0
      235,        2.217, 0.282, -0.862,   0,   0, 0
      236,        2.223, 0.280, -0.975,   0,   0, 0
      237,        2.229, 0.299, -0.085,   0,   0, 0
      238,        2.235, 0.309,  0.341,   0,   0, 0
      239,        2.241, 0.275, -1.183,   0,   0, 0
      240,        2.247, 0.292, -0.400,   0,   0, 0
      241,        2.275, 0.306,  0.267,   0,   0, 0
      242,        2.281, 0.293, -0.328,   0,   0, 0
      243,        2.287, 0.293, -0.318,   0,   0, 0
      244,        2.293, 0.279, -0.972,   0,   0, 0
      245,        2.299, 0.293, -0.311,   0,   0, 0
      246,        2.305, 0.293, -0.321,   0,   0, 0
      247,        2.311, 0.306,  0.279,   0,   0, 0
      248,        2.319, 0.306,  0.271,   0,   0, 0
      249,        2.325, 0.298, -0.144,   0,   0, 0
      250,        2.331, 0.289, -0.561,   0,   0, 0
      251,        2.359, 0.317,  0.750,   0,   0, 0
      252,        2.365, 0.289, -0.593,   0,   0, 0
      253,        2.371, 0.334,  1.560,   0,   0, 0
      254,        2.377, 0.321,  0.893,   0,   0, 0
      255,        2.383, 0.334,  1.500,   0,   0, 0
      256,        2.389, 0.326,  1.107,   0,   0, 0
      257,        2.395, 0.318,  0.690,   0,   0, 0
      258,        2.401, 0.350,  2.270,   0,   0, 0
      259,        2.408, 0.339,  1.677,   0,   0, 0
      260,        2.413, 0.353,  2.323,   0,   0, 0
      261,        2.443, 0.324,  0.900,   0,   0, 0
      262,        2.452, 0.324,  0.886,   0,   0, 0
      263,        2.459, 0.324,  0.876,   0,   0, 0
      264,        2.464, 0.324,  0.884,   0,   0, 0
      265,        2.471, 0.325,  0.896,   0,   0, 0
      266,        2.477, 0.325,  0.883,   0,   0, 0
      267,        2.483, 0.326,  0.931,   0,   0, 0
      268,        2.489, 0.339,  1.560,   0,   0, 0
      269,        2.494, 0.336,  1.364,   0,   0, 0
      270,        2.501, 0.335,  1.329,   0,   0, 0
      271,        2.528, 0.324,  0.786,   0,   0, 0
      272,        2.535, 0.324,  0.795,   0,   0, 0
      273,        2.541, 0.311,  0.160,   0,   0, 0
      274,        2.547, 0.324,  0.802,   0,   0, 0
      275,        2.554, 0.326,  0.858,   0,   0, 0
      276,        2.561, 0.326,  0.856,   0,   0, 0
      277,        2.569, 0.324,  0.801,   0,   0, 0
      278,        2.577, 0.340,  1.581,   0,   0, 0
      279,        2.584, 0.324,  0.783,   0,   0, 0
      280,        2.590, 0.333,  1.220,   0,   0, 0
      281,        2.619, 0.332,  1.150,   0,   0, 0
      282,        2.625, 0.333,  1.184,   0,   0, 0
      283,        2.631, 0.328,  0.950,   0,   0, 0
      284,        2.637, 0.334,  1.261,   0,   0, 0
      285,        2.643, 0.335,  1.317,   0,   0, 0
      286,        2.649, 0.324,  0.764,   0,   0, 0
      287,        2.655, 0.349,  1.962,   0,   0, 0
      288,        2.661, 0.345,  1.715,   0,   0, 0
      289,        2.667, 0.349,  1.890,   0,   0, 0
      290,        2.673, 0.322,  0.556,   0,   0, 0
      291,        2.701, 0.344,  1.580,   0,   0, 0
      292,        2.709, 0.335,  1.158,   0,   0, 0
      293,        2.716, 0.344,  1.547,   0,   0, 0
      294,        2.722, 0.345,  1.575,   0,   0, 0
      295,        2.728, 0.306, -0.278,   0,   0, 0
      296,        2.734, 0.344,  1.480,   0,   0, 0
      297,        2.740, 0.328,  0.746,   0,   0, 0
      298,        2.746, 0.307, -0.242,   0,   0, 0
      299,        2.752, 0.314,  0.079,   0,   0, 0
      300,        2.758, 0.292, -0.921,   0,   0, 0
      301,        2.786, 0.328,  0.746,   0,   0, 0
      302,        2.792, 0.328,  0.738,   0,   0, 0
      303,        2.799, 0.293, -0.871,   0,   0, 0
      304,        2.806, 0.295, -0.787,   0,   0, 0
      305,        2.811, 0.331,  0.877,   0,   0, 0
      306,        2.817, 0.295, -0.781,   0,   0, 0
      307,        2.823, 0.285, -1.207,   0,   0, 0
      308,        2.830, 0.286, -1.124,   0,   0, 0
      309,        2.837, 0.303, -0.365,   0,   0, 0
      310,        2.844, 0.316,  0.246,   0,   0, 0
      311,        2.872, 0.293, -0.792,   0,   0, 0
      312,        2.878, 0.306, -0.189,   0,   0, 0
      313,        2.884, 0.293, -0.772,   0,   0, 0
      314,        2.890, 0.285, -1.125,   0,   0, 0
      315,        2.895, 0.295, -0.685,   0,   0, 0
      316,        2.902, 0.285, -1.096,   0,   0, 0
      317,        2.908, 0.272, -1.673,   0,   0, 0
      318,        2.914, 0.292, -0.754,   0,   0, 0
      319,        2.920, 0.279, -1.297,   0,   0, 0
      320,        2.926, 0.258, -2.237,   1,   1, 0
      321,        2.962, 0.259, -2.116,   1,   2, 0
      322,        2.974, 0.279, -1.225,   1,   0, 0
      323,        2.980, 0.280, -1.165,   1,   0, 0
      324,        2.987, 0.272, -1.497,   1,   0, 0
      325,        2.992, 0.273, -1.423,   1,   0, 0
      326,        2.998, 0.278, -1.221,   1,   0, 0
      327,        3.005, 0.278, -1.201,   1,   0, 0
      328,        3.011, 0.278, -1.181,   1,   0, 0
      329,        3.017, 0.278, -1.174,   1,   0, 0
      330,        3.023, 0.262, -1.821,   1,   0, 0
      331,        3.051, 0.281, -1.039,   1,   0, 0
      332,        3.057, 0.278, -1.144,   1,   0, 0
      333,        3.064, 0.258, -1.997,   1,   0, 0
      334,        3.070, 0.269, -1.481,   1,   0, 0
      335,        3.079, 0.293, -0.521,   1,   0, 0
      336,        3.086, 0.278, -1.113,   1,   0, 0
      337,        3.093, 0.307,  0.068,   1,   0, 0
      338,        3.100, 0.299, -0.264,   1,   0, 0
      339,        3.107, 0.308,  0.088,   1,   0, 0
      340,        3.113, 0.320,  0.566,   1,   0, 0
      341,        3.143, 0.332,  1.082,   1,   0, 0
      342,        3.149, 0.320,  0.558,   1,   0, 0
      343,        3.155, 0.290, -0.693,   1,   0, 0
      344,        3.161, 0.294, -0.535,   1,   0, 0
      345,        3.167, 0.293, -0.590,   1,   0, 0
      346,        3.173, 0.307, -0.001,   1,   0, 0
      347,        3.179, 0.298, -0.351,   1,   0, 0
      348,        3.185, 0.307, -0.002,   1,   0, 0
      349,        3.191, 0.329,  0.914,   1,   0, 0
      350,        3.198, 0.330,  0.952,   1,   0, 0
      351,        3.227, 0.334,  1.106,   1,   0, 0
      352,        3.232, 0.305, -0.114,   1,   0, 0
      353,        3.239, 0.315,  0.289,   1,   0, 0
      354,        3.244, 0.319,  0.457,   1,   0, 0
      355,        3.250, 0.315,  0.283,   1,   0, 0
      356,        3.256, 0.306, -0.109,   1,   0, 0
      357,        3.261, 0.279, -1.296,   1,   0, 0
      358,        3.267, 0.307, -0.102,   1,   0, 0
      359,        3.274, 0.312,  0.105,   1,   0, 0
      360,        3.279, 0.321,  0.486,   1,   0, 0
      361,        3.307, 0.331,  0.901,   1,   0, 0
      362,        3.314, 0.333,  1.011,   1,   0, 0
      363,        3.320, 0.334,  1.027,   1,   0, 0
      364,        3.326, 0.335,  1.060,   1,   0, 0
      365,        3.332, 0.330,  0.820,   1,   0, 0
      366,        3.340, 0.333,  0.947,   1,   0, 0
      367,        3.347, 0.321,  0.421,   1,   0, 0
      368,        3.354, 0.293, -0.806,   1,   0, 0
      369,        3.360, 0.293, -0.809,   1,   0, 0
      370,        3.366, 0.310, -0.066,   1,   0, 0
      371,        3.393, 0.320,  0.366,   1,   0, 0
      372,        3.399, 0.293, -0.818,   1,   0, 0
      373,        3.406, 0.312, -0.012,   1,   0, 0
      374,        3.411, 0.334,  0.968,   1,   0, 0
      375,        3.417, 0.279, -1.401,   1,   0, 0
      376,        3.423, 0.289, -0.966,   1,   0, 0
      377,        3.429, 0.301, -0.435,   1,   0, 0
      378,        3.435, 0.229, -3.481,   2,   1, 0
      379,        3.450, 0.179, -5.354,   2,   2, 0
      380,        3.465, 0.171, -5.064,   2,   3, 0
      381,        3.499, 0.186, -4.092,   2,   4, 0
      382,        3.510, 0.224, -2.611,   2,   5, 0
      383,        3.521, 0.236, -2.141,   2,   6, 0
      384,        3.532, 0.279, -0.771,   2,   0, 0
      385,        3.538, 0.279, -0.759,   2,   0, 0
      386,        3.544, 0.278, -0.789,   2,   0, 0
      387,        3.550, 0.278, -0.776,   2,   0, 0
      388,        3.556, 0.279, -0.722,   2,   0, 0
      389,        3.562, 0.278, -0.751,   2,   0, 0
      390,        3.572, 0.278, -0.731,   2,   0, 0
      391,        3.602, 0.293, -0.258,   2,   0, 0
      392,        3.608, 0.320,  0.594,   2,   0, 0
      393,        3.613, 0.313,  0.383,   2,   0, 0
      394,        3.619, 0.304,  0.106,   2,   0, 0
      395,        3.626, 0.294, -0.209,   2,   0, 0
      396,        3.631, 0.279, -0.672,   2,   0, 0
      397,        3.638, 0.294, -0.190,   2,   0, 0
      398,        3.643, 0.303,  0.086,   2,   0, 0
      399,        3.649, 0.320,  0.623,   2,   0, 0
      400,        3.655, 0.293, -0.202,   2,   0, 0
      401,        3.683, 0.292, -0.228,   2,   0, 0
      402,        3.690, 0.306,  0.232,   2,   0, 0
      403,        3.697, 0.291, -0.230,   2,   0, 0
      404,        3.704, 0.294, -0.145,   2,   0, 0
      405,        3.710, 0.273, -0.804,   2,   0, 0
      406,        3.715, 0.280, -0.555,   2,   0, 0
      407,        3.721, 0.295, -0.063,   2,   0, 0
      408,        3.727, 0.302,  0.180,   2,   0, 0
      409,        3.733, 0.314,  0.592,   2,   0, 0
      410,        3.739, 0.313,  0.571,   2,   0, 0
      411,        3.767, 0.306,  0.350,   2,   0, 0
      412,        3.773, 0.294, -0.055,   2,   0, 0
      413,        3.779, 0.286, -0.316,   2,   0, 0
      414,        3.785, 0.299,  0.138,   2,   0, 0
      415,        3.792, 0.272, -0.787,   2,   0, 0
      416,        3.798, 0.270, -0.829,   2,   0, 0
      417,        3.807, 0.287, -0.228,   2,   0, 0
      418,        3.815, 0.311,  0.637,   2,   0, 0
      419,        3.823, 0.278, -0.518,   2,   0, 0
      420,        3.829, 0.285, -0.273,   2,   0, 0
      421,        3.857, 0.321,  0.988,   2,   0, 0
      422,        3.863, 0.272, -0.719,   2,   0, 0
      423,        3.870, 0.280, -0.446,   2,   0, 0
      424,        3.876, 0.308,  0.554,   2,   0, 0
      425,        3.881, 0.293,  0.034,   2,   0, 0
      426,        3.888, 0.308,  0.570,   2,   0, 0
      427,        3.893, 0.274, -0.634,   2,   0, 0
      428,        3.899, 0.271, -0.744,   2,   0, 0
      429,        3.905, 0.298,  0.229,   2,   0, 0
      430,        3.911, 0.271, -0.737,   2,   0, 0
      431,        3.940, 0.293,  0.047,   2,   0, 0
      432,        3.946, 0.291, -0.031,   2,   0, 0
      433,        3.953, 0.285, -0.240,   2,   0, 0
      434,        3.959, 0.285, -0.211,   2,   0, 0
      435,        3.965, 0.312,  0.720,   2,   0, 0
      436,        3.972, 0.312,  0.738,   2,   0, 0
      437,        3.977, 0.312,  0.729,   2,   0, 0
      438,        3.983, 0.306,  0.492,   2,   0, 0
      439,        3.989, 0.308,  0.549,   2,   0, 0
      440,        3.995, 0.294,  0.050,   2,   0, 0
      441,        4.023, 0.281, -0.413,   2,   0, 0
      442,        4.029, 0.298,  0.176,   2,   0, 0
      443,        4.035, 0.285, -0.298,   2,   0, 0
      444,        4.041, 0.299,  0.219,   2,   0, 0
      445,        4.047, 0.287, -0.237,   2,   0, 0
      446,        4.053, 0.266, -0.962,   2,   0, 0
      447,        4.059, 0.312,  0.654,   2,   0, 0
      448,        4.065, 0.312,  0.664,   2,   0, 0
      449,        4.073, 0.311,  0.626,   2,   0, 0
      450,        4.079, 0.311,  0.616,   2,   0, 0
      451,        4.107, 0.311,  0.604,   2,   0, 0
      452,        4.113, 0.311,  0.594,   2,   0, 0
      453,        4.121, 0.311,  0.584,   2,   0, 0
      454,        4.127, 0.312,  0.599,   2,   0, 0
      455,        4.132, 0.311,  0.560,   2,   0, 0
      456,        4.138, 0.312,  0.582,   2,   0, 0
      457,        4.144, 0.321,  0.882,   2,   0, 0
      458,        4.150, 0.324,  1.011,   2,   0, 0
      459,        4.156, 0.293, -0.135,   2,   0, 0
      460,        4.162, 0.298,  0.046,   2,   0, 0
      461,        4.191, 0.286, -0.373,   2,   0, 0
      462,        4.198, 0.336,  1.468,   2,   0, 0
      463,        4.204, 0.285, -0.411,   2,   0, 0
      464,        4.211, 0.295, -0.042,   2,   0, 0
      465,        4.221, 0.322,  0.930,   2,   0, 0
      466,        4.227, 0.323,  0.946,   2,   0, 0
      467,        4.234, 0.293, -0.108,   2,   0, 0
      468,        4.241, 0.326,  1.072,   2,   0, 0
      469,        4.248, 0.285, -0.396,   2,   0, 0
      470,        4.254, 0.292, -0.148,   2,   0, 0
      471,        4.282, 0.284, -0.426,   2,   0, 0
      472,        4.288, 0.244, -1.855,   2,   0, 0
      473,        4.295, 0.160, -4.823,   3,   1, 0
      474,        4.308, 0.163, -4.279,   3,   2, 0
      475,        4.321, 0.159, -4.086,   3,   3, 0
      476,        4.333, 0.215, -2.197,   3,   4, 0
      477,        4.347, 0.225, -1.829,   3,   0, 0
      478,        4.355, 0.252, -1.056,   3,   0, 0
      479,        4.361, 0.264, -0.691,   3,   0, 0
      480,        4.367, 0.279, -0.276,   3,   0, 0
      481,        4.395, 0.287, -0.045,   3,   0, 0
      482,        4.400, 0.279, -0.256,   3,   0, 0
      483,        4.407, 0.267, -0.597,   3,   0, 0
      484,        4.412, 0.271, -0.463,   3,   0, 0
      485,        4.418, 0.267, -0.573,   3,   0, 0
      486,        4.424, 0.253, -0.950,   3,   0, 0
      487,        4.431, 0.294,  0.240,   3,   0, 0
      488,        4.438, 0.294,  0.248,   3,   0, 0
      489,        4.445, 0.295,  0.287,   3,   0, 0
      490,        4.453, 0.302,  0.491,   3,   0, 0
      491,        4.481, 0.271, -0.416,   3,   0, 0
      492,        4.487, 0.279, -0.175,   3,   0, 0
      493,        4.494, 0.279, -0.166,   3,   0, 0
      494,        4.500, 0.301,  0.486,   3,   0, 0
      495,        4.506, 0.302,  0.522,   3,   0, 0
      496,        4.512, 0.286,  0.062,   3,   0, 0
      497,        4.518, 0.279, -0.162,   3,   0, 0
      498,        4.524, 0.279, -0.151,   3,   0, 0
      499,        4.530, 0.289,  0.141,   3,   0, 0
      500,        4.536, 0.271, -0.448,   3,   0, 0
      501,        4.565, 0.279, -0.239,   3,   0, 0
      502,        4.573, 0.280, -0.252,   3,   0, 0
      503,        4.580, 0.279, -0.281,   3,   0, 0
      504,        4.586, 0.288,  0.000,   3,   0, 0
      505,        4.592, 0.278, -0.342,   3,   0, 0
      506,        4.598, 0.278, -0.342,   3,   0, 0
      507,        4.604, 0.286, -0.057,   3,   0, 0
      508,        4.609, 0.272, -0.558,   3,   0, 0
      509,        4.615, 0.272, -0.554,   3,   0, 0
      510,        4.621, 0.274, -0.505,   3,   0, 0
      511,        4.651, 0.273, -0.510,   3,   0, 0
      512,        4.657, 0.272, -0.553,   3,   0, 0
      513,        4.662, 0.277, -0.350,   3,   0, 0
      514,        4.669, 0.272, -0.530,   3,   0, 0
      515,        4.675, 0.273, -0.493,   3,   0, 0
      516,        4.680, 0.271, -0.562,   3,   0, 0
      517,        4.687, 0.271, -0.560,   3,   0, 0
